Tag ID Code Standard,ID Standard,Tag ID Code Sensor I,ID Sensor I,Tag ID Code Sensor II,ID Sensor II,Release Date,Tag Life,Expiration date,Tag Family,Tag Type,Channel,Primary Tagging Organization,Primary Researcher,Collaborators,Common Name,Scientific Name,Release Location,Pectoral T-bar,Dorsal T-bar,PIT tag,Dart tag,Roto/Flipper/Disc,Attachment method,Comments
,47672,,,,,6/1/2010,,,,,,Acadia University,Mike Dadswell,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,"Minas Basin, Canada",,,,,,,
,47673,,,,,6/1/2010,,,,,,Acadia University,Mike Dadswell,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,"Minas Basin, Canada",,,,,,,
,47674,,,,,6/1/2010,,,,,,Acadia University,Mike Dadswell,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,"Minas Basin, Canada",,,,,,,
,47675,,,,,6/1/2010,,,,,,Acadia University,Mike Dadswell,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,"Minas Basin, Canada",,,,,,,
,47676,,,,,6/1/2010,,,,,,Acadia University,Mike Dadswell,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,"Minas Basin, Canada",,,,,,,
,47677,,,,,6/1/2010,,,,,,Acadia University,Mike Dadswell,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,"Minas Basin, Canada",,,,,,,
,47678,,,,,6/1/2010,,,,,,Acadia University,Mike Dadswell,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,"Minas Basin, Canada",,,,,,,
,47679,,,,,6/1/2010,,,,,,Acadia University,Mike Dadswell,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,"Minas Basin, Canada",,,,,,,
,47680,,,,,6/1/2010,,,,,,Acadia University,Mike Dadswell,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,"Minas Basin, Canada",,,,,,,
,47681,,,,,6/1/2010,,,,,,Acadia University,Mike Dadswell,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,"Minas Basin, Canada",,,,,,,
A69-1303-3147,3147,,,,,,,,V13-1H,,A69-1303,SC Department of Natural Resouces,Bill Post,,American shad,Alosa sapidissima,"Santee Cooper system, SC",,,,,,Surgical implant,
A69-1303-46023,46023,,,,,,,,V13-1x,,,NOAA/Gray's Reef National Marine Sanctuary,Sarah Fangman,,,,Gray's Reef National Marine Sanctuary,,,,,,,
A69-1303-46024,46024,,,,,,,,V13-1x,,,NOAA/Gray's Reef National Marine Sanctuary,Sarah Fangman,,,,Gray's Reef National Marine Sanctuary,,,,,,,
A69-1303-46025,46025,,,,,,,,V13-1x,,,NOAA/Gray's Reef National Marine Sanctuary,Sarah Fangman,,,,Gray's Reef National Marine Sanctuary,,,,,,,
A69-1303-46026,46026,,,,,,,,V13-1x,,,NOAA/Gray's Reef National Marine Sanctuary,Sarah Fangman,,,,Gray's Reef National Marine Sanctuary,,,,,,,
A69-1303-46027,46027,,,,,,,,V13-1x,,,NOAA/Gray's Reef National Marine Sanctuary,Sarah Fangman,,,,Gray's Reef National Marine Sanctuary,,,,,,,
A69-1303-46028,46028,,,,,,,,V13-1x,,,NOAA/Gray's Reef National Marine Sanctuary,Sarah Fangman,,,,Gray's Reef National Marine Sanctuary,,,,,,,
A69-1303-46029,46029,,,,,,,,V13-1x,,,NOAA/Gray's Reef National Marine Sanctuary,Sarah Fangman,,,,Gray's Reef National Marine Sanctuary,,,,,,,
A69-1303-46030,46030,,,,,,,,V13-1x,,,NOAA/Gray's Reef National Marine Sanctuary,Sarah Fangman,,,,Gray's Reef National Marine Sanctuary,,,,,,,
A69-1303-46031,46031,,,,,,,,V13-1x,,,NOAA/Gray's Reef National Marine Sanctuary,Sarah Fangman,,,,Gray's Reef National Marine Sanctuary,,,,,,,
A69-1206-1774,1774,,,,,,,,V16-4H-R04K,,A69-1206,Delaware State University,Dewayne Fox,,Horseshoe crab,Limulus polyphemus,,,,,,,Internal,
A69-1303-11593,11593,,,,,,,,V16-4H,,A69-1303,Delaware State University,Dewayne Fox,,Horseshoe crab,Limulus polyphemus,Delaware Bay,,,,,,Surgical implant,
A69-1303-56720,56720,,,,,,,,V13-1H,,A69-1303,CRI/ UNB,Allen Curry,,Striped Bass,Morone saxatilis,,,,,,,,
A69-1303-56721,56721,,,,,,,,V13-1H,,A69-1303,CRI/ UNB,Allen Curry,,Striped Bass,Morone saxatilis,,,,,,,,
A69-1303-56722,56722,,,,,,,,V13-1H,,A69-1303,CRI/ UNB,Allen Curry,,Striped Bass,Morone saxatilis,,,,,,,,
A69-1303-56723,56723,,,,,,,,V13-1H,,A69-1303,CRI/ UNB,Allen Curry,,Striped Bass,Morone saxatilis,,,,,,,,
A69-1303-56727,56727,,,,,,,,V13-1H,,A69-1303,CRI/ UNB,Allen Curry,,Striped Bass,Morone saxatilis,,,,,,,,
A69-9002-2254,2254,,,,,,,,V16P-4x,,A69-9002,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2255,2255,,,,,,,,V16P-4x,,A69-9003,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2256,2256,,,,,,,,V16P-4x,,A69-9004,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2257,2257,,,,,,,,V16P-4x,,A69-9005,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2258,2258,,,,,,,,V16P-4x,,A69-9006,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2259,2259,,,,,,,,V16P-4x,,A69-9007,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2260,2260,,,,,,,,V16P-4x,,A69-9008,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2261,2261,,,,,,,,V16P-4x,,A69-9009,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2262,2262,,,,,,,,V16P-4x,,A69-9010,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2263,2263,,,,,,,,V16P-4x,,A69-9011,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
A69-9002-2264,2264,,,,,,,,V16P-4x,,A69-9012,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
,55596,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55597,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55598,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55599,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55600,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55601,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55602,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55603,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55604,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55605,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55606,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55607,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55608,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55609,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55610,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55611,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55612,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55613,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
A69-9002-2265,2265,,,,,,,,V16P-4x,,A69-9013,MA Division of Marine Fisheries,Bill Hoffman,,Striped bass,Morone saxatilis,Stellwagen Bank,,,,,,surgical implant,
,27,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,28,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,29,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,30,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,32,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,33,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,34,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,35,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,36,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,37,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,38,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,39,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,48,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,49,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,50,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,51,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,66,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,67,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,80,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,81,,,,,,,,V13,,C,UMaine,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,3818,,,,,,,,V16,,D,GMRI,Graham Sherwood,,Haddock,Melanogrammus aeglefinus,W. Georges Bank,,,,,,,
,3819,,,,,,,,V16,,D,GMRI,Graham Sherwood,,Haddock,Melanogrammus aeglefinus,W. Georges Bank,,,,,,,
,3820,,,,,,,,V16,,D,GMRI,Graham Sherwood,,Haddock,Melanogrammus aeglefinus,W. Georges Bank,,,,,,,
,3821,,,,,,,,V16,,D,GMRI,Graham Sherwood,,Haddock,Melanogrammus aeglefinus,W. Georges Bank,,,,,,,
,86,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-179,NA,,,surgical implant,
,87,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-186,NA,,,surgical implant,
,89,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-171,NA,,,surgical implant,
,90,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-180,NA,,,surgical implant,
,91,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-184,NA,,,surgical implant,
,93,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-172,NA,,,surgical implant,
,94,,,,,6/19/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-182,NA,,,surgical implant,
,1470,,,,,6/20/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1471,,,,,6/20/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,1472,,,,,6/20/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,2249,,,,,6/20/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Striped bass,Morone saxatilis,"Navesink River, New Jersey",,,,,,surgical implant,
,36,,,,,6/20/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,VIMS,,FA-160,NA,,,surgical implant,
,37,,,,,6/20/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,VIMS,,FA-158,NA,,,surgical implant,
,39,,,,,6/20/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,VIMS,,FA-166,NA,,,surgical implant,
,42,,,,,6/20/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-162,NA,,,surgical implant,
,44,,,,,6/20/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-157,NA,,,surgical implant,
,45,,,,,6/20/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-152,NA,,,surgical implant,
,47,,,,,6/20/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-153,NA,,,surgical implant,
,48,,,,,6/20/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-163,NA,,,surgical implant,
,49,,,,,6/20/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-165,NA,,,surgical implant,
,50,,,,,6/20/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-164,NA,,,surgical implant,
,55,,,,,6/20/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-151,NA,,,surgical implant,
,56,,,,,6/20/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-159,NA,,,surgical implant,
,58,,,,,6/20/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-161,NA,,,surgical implant,
,2273,,,,,6/21/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Bluefish,Pomatomus saltatrix,"Navesink River, New Jersey",,,,,,surgical implant,
,2274,,,,,6/21/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Bluefish,Pomatomus saltatrix,"Navesink River, New Jersey",,,,,,surgical implant,
,35,,,,,6/21/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,VIMS,,FA-001,NA,,,surgical implant,
,41,,,,,6/21/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-156,NA,,,surgical implant,
,43,,,,,6/21/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-155,NA,,,surgical implant,
,46,,,,,6/21/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-002,NA,,,surgical implant,
,51,,,,,6/21/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-003,NA,,,surgical implant,
,52,,,,,6/21/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-154,NA,,,surgical implant,
,2250,,,,,6/22/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Bluefish,Pomatomus saltatrix,"Navesink River, New Jersey",,,,,,surgical implant,
,2251,,,,,6/22/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Bluefish,Pomatomus saltatrix,"Navesink River, New Jersey",,,,,,surgical implant,
,2252,,,,,6/22/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Bluefish,Pomatomus saltatrix,"Navesink River, New Jersey",,,,,,surgical implant,
,2253,,,,,6/22/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Bluefish,Pomatomus saltatrix,"Navesink River, New Jersey",,,,,,surgical implant,
,2275,,,,,6/22/2006,,,V9-2L-R256,,,NMFS/Sandy Hook,John Manderson,,Bluefish,Pomatomus saltatrix,"Navesink River, New Jersey",,,,,,surgical implant,
,40,,,,,6/22/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,VIMS,,FA-011,NA,,,surgical implant,
,53,,,,,6/22/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-014,NA,,,surgical implant,
A69-1303-58611,58611,,,,,,,,,,A69-1303,UMAINE,Gayle Zydlewski,,,,,,,,,,,
A69-1303-58610,58610,,,,,,,,,,A69-1303,UMAINE,Gayle Zydlewski,,,,,,,,,,,
A69-1303-58609,58609,,,,,,,,,,A69-1303,UMAINE,Gayle Zydlewski,,,,,,,,,,,
A69-1303-58608,58608,,,,,,,,,,A69-1303,UMAINE,Gayle Zydlewski,,,,,,,,,,,
A69-1303-5246,5246,,,,,,,,V16-4H-R64K,,A69-1303,Maine DMR_Striper,Gail Wippelhauser,,Striped bass,Morone saxatilis,"Kennebec River, ME",,,,,,,
A69-1303-30625,30625,,,,,8/23/2011,,,,,,Delaware State University,Dewayne Fox,,sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,Internal,
A69-1303-30624,30624,,,,,8/23/2011,,,,,,Delaware State University,Dewayne Fox,,sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,Internal,
A69-1303-30623,30623,,,,,8/23/2011,,,,,,Delaware State University,Dewayne Fox,,sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,Internal,
A69-1303-30622,30622,,,,,8/23/2011,,,,,,Delaware State University,Dewayne Fox,,sand tiger shark,Carcharius taurus,Delaware Bay,,,,,,Internal,
,127,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,128,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,129,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,130,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,131,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,132,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,133,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,134,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,135,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,136,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,31,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,52,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,181,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,182,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,183,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,184,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,185,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,186,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,187,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,188,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,189,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,190,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,191,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,192,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,193,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,194,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,195,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,196,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,197,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,198,,,,,,,,V13,,C,UMAINE,Gayle Zydlewski,,sturgeon,Acipenser sp.,Penobscot,,,,,,,
,6486,,,,,9/11/2008,,,V7-4L,,,University of Delaware,Margaret Miller,,Summer flounder,Paralichtys dentatus,"Indian River Bay, DE",,,,,,Surgical implant,
,172,,,,,11/4/2008,,,V13P-1H-S256,,C,"Environmental Research and Consulting, Inc.",Hal Brundage,,Shortnose sturgeon,Acipenser brevirostrum,"Delaware River, DE",,,,Internal,,,
,7957,,,,,11/14/2008,,,Vemco V16H,,,,Steven Kessel,,Lemon shark,Negaprion brevirostris,,,,484B440223,,323821,,
,55119,,,,,2/13/2009,,,Vemco V16H,,,,Steven Kessel,,Lemon shark,Negaprion brevirostris,,,,485770425D,,329189,surgical implant,
,55120,,,,,2/13/2009,,,Vemco V16H,,,,Steven Kessel,,Lemon shark,Negaprion brevirostris,,,,4B1816441B,,329188,surgical implant,
,55127,,,,,2/13/2009,,,Vemco V16H,,,,Steven Kessel,,Lemon shark,Negaprion brevirostris,,,,4B1862782C,,329187,surgical implant,
,55115,,,,,2/14/2009,,,Vemco V16H,,,,Steven Kessel,,Lemon shark,Negaprion brevirostris,,,,45755C382A,,329926,surgical implant,
,55125,,,,,2/14/2009,,,Vemco V16H,,,,Steven Kessel,,Lemon shark,Negaprion brevirostris,,,,45742B5E7F,,329929,surgical implant,
,55114,,,,,2/21/2009,,,Vemco V16H,,,,Steven Kessel,,Lemon shark,Negaprion brevirostris,,,,4B0108255A,,329931,surgical implant,
,55116,,,,,2/21/2009,,,Vemco V16H,,,,Steven Kessel,,Lemon shark,Negaprion brevirostris,,,,4574045C74,,329195,surgical implant,
,54,,,,,6/22/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-007,NA,,,surgical implant,
,57,,,,,6/22/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-016,NA,,,surgical implant,
,60,,,,,6/22/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-009,NA,,,surgical implant,
,61,,,,,6/22/2006,,,V9-2L-R256,,,Virginia Institute of Marine Science William and Mary,Mark Henderson,,Summer flounder,Paralichtys dentatus,Chesapeake Bay,,FA-017,NA,,,surgical implant,
